employee_id,worker_name,hire_date,effective_date,reason,job_profile_from,job_profile_to,job_level_from,job_level_to,base_pay_from,base_pay_to,department_from,department_to,grade_from,grade_to,is_manager_from,is_manager_to,gender,minority_status,age,days_in_job_before_change,days_in_position_before_change,active,diverse
E00115,River Lee,04/20/2022,05/18/2023,Lateral Move > New Job > Same Level,Senior Associate,Analyst II,Senior Manager,Senior Manager,124400.8,124538.01,Supply Chain,Supply Chain,15,15,1,1,Male,Minority,51,388,1477,No,Minority
E00115,River Lee,04/20/2022,06/16/2023,Promotion > New Job > Higher Level,Analyst II,Analyst II,Senior Manager,Director,124538.01,136274.16,Supply Chain,Supply Chain,15,16,1,1,Male,Minority,51,1444,931,Yes,Minority
E00115,River Lee,04/20/2022,08/09/2024,Lateral Move > New Job > Same Level,Analyst II,Director,Director,Director,136274.16,141796.1,Supply Chain,Supply Chain,16,16,1,1,Male,Minority,51,201,1018,No,Minority
E00242,Blake Hall,02/02/2018,09/09/2019,Lateral Move > New Job > Same Level,Senior Associate,Specialist,Entry,Entry,89919.25,93659.5,Finance,Finance,9,9,0,0,Female,Non-Minority,28,1513,1473,Yes,Non-Minority
E00242,Blake Hall,02/02/2018,02/28/2019,Promotion > New Job > Higher Level,Specialist,Analyst II,Entry,Professional,93659.5,105608.76,Finance,Finance,9,11,0,0,Female,Non-Minority,28,390,115,Yes,Non-Minority
E00242,Blake Hall,02/02/2018,06/20/2019,Promotion > New Job > Higher Level,Analyst II,Senior Associate,Professional,Senior Professional,105608.76,125215.61,Finance,Customer Service,11,12,0,0,Female,Non-Minority,28,907,952,Yes,Non-Minority
E00242,Blake Hall,02/02/2018,10/14/2021,Lateral Move > New Job > Same Level,Senior Associate,Associate,Senior Professional,Senior Professional,125215.61,129062.69,Customer Service,Customer Service,12,12,0,0,Female,Non-Minority,28,461,180,Yes,Non-Minority
E00306,Riley Allen,08/28/2014,11/01/2015,Lateral Move > New Job > Same Level,Senior Director,Senior Director,Professional,Professional,94116.93,94287.91,Product,Product,9,9,0,0,Male,Non-Minority,41,1724,822,Yes,Non-Minority
E00331,Parker Williams,06/12/2013,04/06/2015,Promotion > New Job > Higher Level,Senior Associate,Specialist,Professional,Senior Professional,96505.54,103464.69,Finance,Finance,10,11,0,0,Female,Non-Minority,64,776,845,Yes,Non-Minority
E00331,Parker Williams,06/12/2013,06/20/2014,Promotion > New Job > Higher Level,Specialist,Administrator,Senior Professional,Manager,103464.69,109527.48,Finance,Finance,11,12,0,1,Female,Non-Minority,64,1325,201,Yes,Non-Minority
E00331,Parker Williams,06/12/2013,10/23/2016,Demotion > New Job > Lower Level,Administrator,Senior Director,Manager,Senior Professional,109527.48,97993.81,Finance,Finance,12,11,1,0,Female,Non-Minority,64,592,230,No,Non-Minority
E00253,Kendall Davis,01/16/2022,04/22/2023,Promotion > New Job > Higher Level,Senior Director,Director,Entry,Professional,88057.35,101637.31,IT,IT,6,8,0,0,Female,Non-Minority,64,1598,768,Yes,Non-Minority
E00253,Kendall Davis,01/16/2022,08/30/2024,Demotion > New Job > Lower Level,Director,Senior Associate,Professional,Entry,101637.31,93871.47,IT,IT,8,7,0,0,Female,Non-Minority,64,1037,763,Yes,Non-Minority
E00253,Kendall Davis,01/16/2022,12/14/2023,Promotion > New Job > Higher Level,Senior Associate,Analyst I,Entry,Professional,93871.47,104961.94,IT,IT,7,8,0,0,Female,Non-Minority,64,1195,539,Yes,Non-Minority
E00008,Jamie Scott,08/31/2013,07/24/2015,Demotion > New Job > Lower Level,Senior Director,Associate,Senior Professional,Professional,121379.51,106691.77,Product,IT,11,10,0,0,Male,Minority,57,669,1074,Yes,Minority
E00139,Kendall Anderson,05/13/2018,10/29/2019,Promotion > New Job > Higher Level,Senior Director,Specialist,Professional,Senior Professional,105820.44,114370.46,Engineering,Finance,11,13,0,0,Male,Non-Minority,60,200,241,No,Non-Minority
E00139,Kendall Anderson,05/13/2018,05/13/2020,Promotion > New Job > Higher Level,Specialist,Associate,Senior Professional,Manager,114370.46,129605.03,Finance,Product,13,14,0,1,Male,Non-Minority,60,1472,1289,Yes,Non-Minority
E00139,Kendall Anderson,05/13/2018,05/19/2021,Promotion > New Job > Higher Level,Associate,Senior Analyst,Manager,Senior Manager,129605.03,155046.03,Product,Engineering,14,15,1,1,Male,Non-Minority,60,628,626,No,Non-Minority
E00139,Kendall Anderson,05/13/2018,05/03/2020,Promotion > New Job > Higher Level,Senior Analyst,Analyst I,Senior Manager,Director,155046.03,182509.35,Engineering,Sales,15,17,1,1,Male,Non-Minority,60,540,626,No,Non-Minority
E00139,Kendall Anderson,05/13/2018,12/06/2019,Lateral Move > New Job > Same Level,Analyst I,Senior Specialist,Director,Director,182509.35,179127.37,Sales,Sales,17,17,1,1,Male,Non-Minority,60,1521,317,Yes,Non-Minority
E00139,Kendall Anderson,05/13/2018,02/27/2023,Demotion > New Job > Lower Level,Senior Specialist,Associate,Director,Senior Manager,179127.37,174057.14,Sales,Sales,17,16,1,1,Male,Non-Minority,60,937,852,Yes,Non-Minority
E00475,Finley Thompson,08/26/2022,11/21/2023,Promotion > New Job > Higher Level,Associate,Consultant,Senior Manager,Director,119315.94,141002.59,Legal,Marketing,14,16,1,1,Female,Minority,27,447,478,Yes,Minority
E00475,Finley Thompson,08/26/2022,03/09/2024,Promotion > New Job > Higher Level,Consultant,Senior Specialist,Director,VP,141002.59,162738.57,Marketing,Marketing,16,17,1,1,Female,Minority,27,1482,590,Yes,Minority
E00475,Finley Thompson,08/26/2022,11/28/2023,Promotion > New Job > Higher Level,Senior Specialist,Specialist,VP,VP,162738.57,191732.94,Marketing,Marketing,17,17,1,1,Female,Minority,27,686,199,Yes,Minority
E00062,Finley Jackson,01/22/2016,03/26/2017,Lateral Move > New Job > Same Level,Senior Specialist,Consultant,Professional,Professional,101490.39,105509.94,IT,IT,13,13,0,0,Male,Non-Minority,59,1181,518,Yes,Non-Minority
E00062,Finley Jackson,01/22/2016,04/14/2017,Demotion > New Job > Lower Level,Consultant,Director,Professional,Entry,105509.94,100446.15,IT,IT,13,12,0,0,Male,Non-Minority,59,312,432,Yes,Non-Minority
E00062,Finley Jackson,01/22/2016,11/28/2019,Promotion > New Job > Higher Level,Director,Senior Manager,Entry,Professional,100446.15,116788.36,IT,IT,12,14,0,0,Male,Non-Minority,59,946,1111,Yes,Non-Minority
E00230,Quinn Lee,07/11/2011,03/04/2013,Promotion > New Job > Higher Level,Manager,VP,Entry,Professional,72674.8,79816.8,Supply Chain,Supply Chain,7,8,0,0,Male,Non-Minority,45,1169,1103,Yes,Non-Minority
E00230,Quinn Lee,07/11/2011,11/07/2013,Lateral Move > New Job > Same Level,VP,Consultant,Professional,Professional,79816.8,79719.7,Supply Chain,Supply Chain,8,8,0,0,Male,Non-Minority,45,1799,1285,No,Non-Minority
E00230,Quinn Lee,07/11/2011,09/22/2012,Demotion > New Job > Lower Level,Consultant,Manager,Professional,Entry,79719.7,69909.07,Supply Chain,Supply Chain,8,7,0,0,Male,Non-Minority,45,660,900,Yes,Non-Minority
E00230,Quinn Lee,07/11/2011,09/30/2013,Lateral Move > New Job > Same Level,Manager,Director,Entry,Entry,69909.07,70008.34,Supply Chain,Supply Chain,7,7,0,0,Male,Non-Minority,45,501,856,Yes,Non-Minority
E00230,Quinn Lee,07/11/2011,12/13/2013,Promotion > New Job > Higher Level,Director,Senior Manager,Entry,Professional,70008.34,74919.39,Supply Chain,Product,7,8,0,0,Male,Non-Minority,45,900,561,No,Non-Minority
E00295,Blake Garcia,03/16/2021,04/06/2022,Lateral Move > New Job > Same Level,Senior Associate,Senior Specialist,Professional,Professional,145150.88,146975.1,Risk Management,Risk Management,14,14,0,0,Female,Non-Minority,28,1103,1047,Yes,Non-Minority
E00295,Blake Garcia,03/16/2021,06/01/2023,Promotion > New Job > Higher Level,Senior Specialist,Senior Associate,Professional,Senior Professional,146975.1,162426.12,Risk Management,Risk Management,14,16,0,0,Female,Non-Minority,28,963,140,Yes,Non-Minority
E00295,Blake Garcia,03/16/2021,03/18/2023,Lateral Move > New Job > Same Level,Senior Associate,Specialist,Senior Professional,Senior Professional,162426.12,164199.52,Risk Management,Human Resources,16,16,0,0,Female,Non-Minority,28,348,693,Yes,Non-Minority
E00244,Kendall Williams,04/12/2010,01/16/2012,Demotion > New Job > Lower Level,VP,Consultant,Entry,Entry,101275.9,94558.78,Engineering,Engineering,11,10,0,0,Female,Minority,57,646,291,Yes,Minority
E00244,Kendall Williams,04/12/2010,08/11/2011,Promotion > New Job > Higher Level,Consultant,Specialist,Entry,Professional,94558.78,104396.25,Engineering,Engineering,10,11,0,0,Female,Minority,57,582,1472,Yes,Minority
E00244,Kendall Williams,04/12/2010,02/14/2013,Promotion > New Job > Higher Level,Specialist,Senior Director,Professional,Senior Professional,104396.25,114356.42,Engineering,Engineering,11,13,0,0,Female,Minority,57,742,480,Yes,Minority
E00244,Kendall Williams,04/12/2010,03/27/2015,Lateral Move > New Job > Same Level,Senior Director,Coordinator,Senior Professional,Senior Professional,114356.42,116904.55,Engineering,Risk Management,13,13,0,0,Female,Minority,57,1646,1202,No,Minority
E00244,Kendall Williams,04/12/2010,09/27/2012,Demotion > New Job > Lower Level,Coordinator,Specialist,Senior Professional,Professional,116904.55,99498.56,Risk Management,Risk Management,13,12,0,0,Female,Minority,57,1783,917,No,Minority
E00356,Blake Lee,12/28/2021,10/20/2023,Lateral Move > New Job > Same Level,Senior Associate,Senior Manager,Manager,Manager,134406.96,138848.63,Research,Research,17,17,1,1,Male,Non-Minority,32,1738,395,Yes,Non-Minority
E00356,Blake Lee,12/28/2021,02/08/2024,Lateral Move > New Job > Same Level,Senior Manager,Associate,Manager,Manager,138848.63,138283.58,Research,Research,17,17,1,1,Male,Non-Minority,32,1151,568,Yes,Non-Minority
E00149,Taylor Scott,02/13/2016,11/21/2017,Promotion > New Job > Higher Level,Associate,Coordinator,Manager,Senior Manager,114066.72,132132.21,Product,Product,12,14,1,1,Female,Minority,50,355,731,Yes,Minority
E00149,Taylor Scott,02/13/2016,08/23/2017,Promotion > New Job > Higher Level,Coordinator,Associate,Senior Manager,Director,132132.21,154002.69,Product,Product,14,16,1,1,Female,Minority,50,1078,1011,Yes,Minority
E00149,Taylor Scott,02/13/2016,04/14/2017,Demotion > New Job > Lower Level,Associate,Senior Analyst,Director,Senior Manager,154002.69,138403.91,Product,Product,16,15,1,1,Female,Minority,50,805,109,Yes,Minority
E00149,Taylor Scott,02/13/2016,12/02/2019,Promotion > New Job > Higher Level,Senior Analyst,Senior Director,Senior Manager,Director,138403.91,152379.01,Product,Product,15,17,1,1,Female,Minority,50,1721,916,Yes,Minority
E00149,Taylor Scott,02/13/2016,05/24/2021,Promotion > New Job > Higher Level,Senior Director,Analyst I,Director,VP,152379.01,167451.11,Product,Communications,17,17,1,1,Female,Minority,50,464,404,Yes,Minority
E00055,Jamie Thomas,08/13/2019,05/29/2021,Promotion > New Job > Higher Level,Specialist,Analyst II,Entry,Professional,113388.38,135728.82,Marketing,Legal,12,14,0,0,Male,Non-Minority,35,1274,881,Yes,Non-Minority
E00055,Jamie Thomas,08/13/2019,02/20/2021,Promotion > New Job > Higher Level,Analyst II,Manager,Professional,Senior Professional,135728.82,144727.06,Legal,Legal,14,16,0,0,Male,Non-Minority,35,1488,713,Yes,Non-Minority
E00055,Jamie Thomas,08/13/2019,02/18/2021,Lateral Move > New Job > Same Level,Manager,Senior Analyst,Senior Professional,Senior Professional,144727.06,143569.19,Legal,Legal,16,16,0,0,Male,Non-Minority,35,245,1325,Yes,Non-Minority
E00343,Drew Young,08/28/2020,09/10/2021,Promotion > New Job > Higher Level,Coordinator,Senior Specialist,Manager,Senior Manager,122564.21,132350.94,Engineering,Engineering,15,16,1,1,Female,Non-Minority,41,761,511,Yes,Non-Minority
E00343,Drew Young,08/28/2020,04/23/2022,Lateral Move > New Job > Same Level,Senior Specialist,Manager,Senior Manager,Senior Manager,132350.94,132400.89,Engineering,Engineering,16,16,1,1,Female,Non-Minority,41,297,844,Yes,Non-Minority
E00343,Drew Young,08/28/2020,07/24/2024,Promotion > New Job > Higher Level,Manager,Senior Specialist,Senior Manager,Director,132400.89,142433.42,Engineering,Engineering,16,17,1,1,Female,Non-Minority,41,980,411,Yes,Non-Minority
E00343,Drew Young,08/28/2020,04/11/2022,Promotion > New Job > Higher Level,Senior Specialist,Analyst II,Director,VP,142433.42,161016.42,Engineering,Engineering,17,17,1,1,Female,Non-Minority,41,976,512,Yes,Non-Minority
E00344,Sydney Moore,03/15/2012,06/28/2013,Promotion > New Job > Higher Level,Director,Manager,Professional,Senior Professional,106168.89,118360.27,Engineering,Engineering,12,14,0,0,Female,Non-Minority,63,505,1326,No,Non-Minority
E00344,Sydney Moore,03/15/2012,10/24/2014,Lateral Move > New Job > Same Level,Manager,Senior Manager,Senior Professional,Senior Professional,118360.27,123774.16,Engineering,Engineering,14,14,0,0,Female,Non-Minority,63,1647,1492,Yes,Non-Minority
E00095,Addison Thomas,01/15/2014,06/05/2015,Promotion > New Job > Higher Level,Director,Administrator,Professional,Senior Professional,78212.6,82210.55,Marketing,Human Resources,7,8,0,0,Female,Non-Minority,65,997,1328,Yes,Non-Minority
E00095,Addison Thomas,01/15/2014,09/24/2015,Demotion > New Job > Lower Level,Administrator,Consultant,Senior Professional,Professional,82210.55,75498.99,Human Resources,Human Resources,8,7,0,0,Female,Non-Minority,65,1185,1032,No,Non-Minority
E00095,Addison Thomas,01/15/2014,08/19/2017,Promotion > New Job > Higher Level,Consultant,Specialist,Professional,Senior Professional,75498.99,87623.65,Human Resources,Product,7,8,0,0,Female,Non-Minority,65,1614,699,No,Non-Minority
E00095,Addison Thomas,01/15/2014,03/25/2017,Promotion > New Job > Higher Level,Specialist,VP,Senior Professional,Manager,87623.65,97460.1,Product,IT,8,9,0,1,Female,Non-Minority,65,1064,1027,Yes,Non-Minority
E00424,Emery Wright,10/09/2014,09/10/2016,Lateral Move > New Job > Same Level,Senior Manager,Senior Specialist,Entry,Entry,118035.67,117190.66,Finance,Finance,13,13,0,0,Female,Non-Minority,52,1610,179,Yes,Non-Minority
E00424,Emery Wright,10/09/2014,06/10/2016,Demotion > New Job > Lower Level,Senior Specialist,Senior Manager,Entry,Entry,117190.66,113103.1,Finance,Research,13,12,0,0,Female,Non-Minority,52,777,1455,Yes,Non-Minority
E00424,Emery Wright,10/09/2014,02/22/2016,Promotion > New Job > Higher Level,Senior Manager,Coordinator,Entry,Professional,113103.1,134175.39,Research,Research,12,13,0,0,Female,Non-Minority,52,1312,338,No,Non-Minority
E00424,Emery Wright,10/09/2014,11/02/2017,Demotion > New Job > Lower Level,Coordinator,Coordinator,Professional,Entry,134175.39,115384.04,Research,Communications,13,12,0,0,Female,Non-Minority,52,847,929,Yes,Non-Minority
E00363,Alex Johnson,01/18/2019,04/11/2020,Promotion > New Job > Higher Level,Senior Manager,Analyst II,Senior Manager,Director,134486.9,145394.57,Legal,Finance,17,17,1,1,Female,Non-Minority,34,1488,1473,Yes,Non-Minority
E00363,Alex Johnson,01/18/2019,05/04/2021,Promotion > New Job > Higher Level,Analyst II,Associate,Director,VP,145394.57,160159.19,Finance,Finance,17,17,1,1,Female,Non-Minority,34,992,167,No,Non-Minority
E00363,Alex Johnson,01/18/2019,02/08/2020,Demotion > New Job > Lower Level,Associate,Senior Analyst,VP,Director,160159.19,141353.1,Finance,Finance,17,16,1,1,Female,Non-Minority,34,849,1462,Yes,Non-Minority
E00363,Alex Johnson,01/18/2019,08/25/2022,Promotion > New Job > Higher Level,Senior Analyst,Associate,Director,VP,141353.1,158202.89,Finance,Research,16,17,1,1,Female,Non-Minority,34,1641,986,Yes,Non-Minority
E00496,Quinn Brown,07/01/2011,02/26/2013,Demotion > New Job > Lower Level,Manager,Senior Analyst,Senior Professional,Professional,79791.68,76333.15,Finance,Finance,7,6,0,0,Male,Non-Minority,34,216,1333,Yes,Non-Minority
E00496,Quinn Brown,07/01/2011,10/10/2012,Promotion > New Job > Higher Level,Senior Analyst,Senior Specialist,Professional,Senior Professional,76333.15,83517.76,Finance,Finance,6,7,0,0,Male,Non-Minority,34,524,248,Yes,Non-Minority
E00465,Marley Clark,11/01/2014,11/06/2015,Promotion > New Job > Higher Level,Analyst II,Associate,Professional,Senior Professional,93567.37,100400.08,Risk Management,Risk Management,9,11,0,0,Male,Non-Minority,50,1643,160,Yes,Non-Minority
E00465,Marley Clark,11/01/2014,09/22/2017,Promotion > New Job > Higher Level,Associate,Coordinator,Senior Professional,Manager,100400.08,112077.48,Risk Management,Research,11,12,0,1,Male,Non-Minority,50,1250,1402,No,Non-Minority
E00465,Marley Clark,11/01/2014,05/29/2016,Demotion > New Job > Lower Level,Coordinator,Analyst I,Manager,Senior Professional,112077.48,100957.2,Research,Research,12,11,1,0,Male,Non-Minority,50,1405,99,Yes,Non-Minority
E00465,Marley Clark,11/01/2014,02/08/2016,Promotion > New Job > Higher Level,Analyst I,Specialist,Senior Professional,Manager,100957.2,117621.92,Research,Research,11,13,0,1,Male,Non-Minority,50,668,499,Yes,Non-Minority
E00465,Marley Clark,11/01/2014,05/06/2016,Lateral Move > New Job > Same Level,Specialist,Specialist,Manager,Manager,117621.92,115401.53,Research,Finance,13,13,1,1,Male,Non-Minority,50,573,1482,Yes,Non-Minority
E00465,Marley Clark,11/01/2014,07/16/2016,Demotion > New Job > Lower Level,Specialist,Coordinator,Manager,Senior Professional,115401.53,101400.3,Finance,Finance,13,12,1,0,Male,Non-Minority,50,1540,433,Yes,Non-Minority
E00407,Charlie Anderson,10/07/2023,12/30/2024,Promotion > New Job > Higher Level,Senior Specialist,Specialist,Professional,Senior Professional,76724.32,85344.45,IT,Operations,8,9,0,0,Female,Non-Minority,29,1331,1373,No,Non-Minority
E00457,Addison Thompson,01/18/2021,05/04/2022,Demotion > New Job > Lower Level,Analyst I,Senior Specialist,Manager,Senior Professional,102723.66,99792.19,IT,IT,10,9,1,0,Female,Minority,52,427,565,Yes,Minority
E00457,Addison Thompson,01/18/2021,08/24/2022,Promotion > New Job > Higher Level,Senior Specialist,Senior Director,Senior Professional,Manager,99792.19,110119.33,IT,Legal,9,10,0,1,Female,Minority,52,827,114,Yes,Minority
E00457,Addison Thompson,01/18/2021,03/25/2024,Promotion > New Job > Higher Level,Senior Director,Senior Associate,Manager,Senior Manager,110119.33,123203.31,Legal,Risk Management,10,11,1,1,Female,Minority,52,1511,1367,Yes,Minority
E00457,Addison Thompson,01/18/2021,02/12/2024,Promotion > New Job > Higher Level,Senior Associate,Coordinator,Senior Manager,Director,123203.31,130607.79,Risk Management,Engineering,11,12,1,1,Female,Minority,52,1406,1113,No,Minority
E00457,Addison Thompson,01/18/2021,08/14/2022,Promotion > New Job > Higher Level,Coordinator,Senior Director,Director,VP,130607.79,142073.98,Engineering,Operations,12,13,1,1,Female,Minority,52,1606,885,Yes,Minority
E00144,Rowan Hall,06/23/2013,06/13/2015,Lateral Move > New Job > Same Level,Senior Manager,Consultant,Entry,Entry,84000.63,83102.26,Human Resources,Communications,9,9,0,0,Female,Minority,55,1588,741,Yes,Minority
E00144,Rowan Hall,06/23/2013,05/05/2016,Lateral Move > New Job > Same Level,Consultant,Director,Entry,Entry,83102.26,84244.84,Communications,Communications,9,9,0,0,Female,Minority,55,1378,1009,Yes,Minority
E00144,Rowan Hall,06/23/2013,08/14/2016,Promotion > New Job > Higher Level,Director,Analyst I,Entry,Professional,84244.84,94818.66,Communications,Communications,9,10,0,0,Female,Minority,55,656,133,Yes,Minority
E00144,Rowan Hall,06/23/2013,12/06/2017,Lateral Move > New Job > Same Level,Analyst I,VP,Professional,Professional,94818.66,97959.61,Communications,Sales,10,10,0,0,Female,Minority,55,1057,588,Yes,Minority
E00144,Rowan Hall,06/23/2013,12/13/2017,Lateral Move > New Job > Same Level,VP,Senior Associate,Professional,Professional,97959.61,96544.81,Sales,Product,10,10,0,0,Female,Minority,55,593,400,Yes,Minority
E00144,Rowan Hall,06/23/2013,09/09/2018,Promotion > New Job > Higher Level,Senior Associate,Director,Professional,Senior Professional,96544.81,110669.88,Product,Supply Chain,10,11,0,0,Female,Minority,55,1088,763,Yes,Minority
E00276,Jamie Anderson,08/21/2019,01/09/2021,Demotion > New Job > Lower Level,Administrator,Analyst I,Entry,Entry,78311.14,69797.15,Risk Management,Risk Management,8,7,0,0,Male,Minority,40,1246,939,No,Minority
E00276,Jamie Anderson,08/21/2019,06/14/2022,Promotion > New Job > Higher Level,Analyst I,Specialist,Entry,Professional,69797.15,81144.95,Risk Management,Supply Chain,7,9,0,0,Male,Minority,40,881,586,Yes,Minority
E00015,Elliot Smith,05/22/2018,02/22/2020,Promotion > New Job > Higher Level,Director,Associate,Senior Professional,Manager,102713.64,121817.84,Communications,Communications,7,8,0,1,Female,Non-Minority,42,1587,545,Yes,Non-Minority
E00015,Elliot Smith,05/22/2018,02/02/2021,Promotion > New Job > Higher Level,Associate,Analyst I,Manager,Senior Manager,121817.84,137437.42,Communications,Research,8,10,1,1,Female,Non-Minority,42,312,1096,No,Non-Minority
E00335,Marley Lee,03/25/2023,06/30/2024,Demotion > New Job > Lower Level,Senior Specialist,Associate,Senior Manager,Manager,103129.79,88358.91,Sales,Sales,10,9,1,1,Female,Non-Minority,56,437,277,Yes,Non-Minority
E00305,Morgan Garcia,01/20/2013,11/19/2014,Promotion > New Job > Higher Level,Manager,Manager,Manager,Senior Manager,101660.1,110346.6,Communications,Supply Chain,11,12,1,1,Male,Non-Minority,51,817,426,No,Non-Minority
E00305,Morgan Garcia,01/20/2013,08/10/2014,Lateral Move > New Job > Same Level,Manager,Senior Associate,Senior Manager,Senior Manager,110346.6,110031.53,Supply Chain,Sales,12,12,1,1,Male,Non-Minority,51,764,1270,Yes,Non-Minority
E00026,Jordan Johnson,12/28/2022,11/17/2024,Promotion > New Job > Higher Level,Director,Analyst II,Manager,Senior Manager,107282.69,117021.72,Supply Chain,Supply Chain,10,11,1,1,Male,Non-Minority,52,916,905,Yes,Non-Minority
E00090,Addison King,10/31/2012,06/29/2014,Promotion > New Job > Higher Level,Manager,Senior Specialist,Director,VP,128361.29,142918.05,Customer Service,Customer Service,15,17,1,1,Female,Non-Minority,28,1737,409,Yes,Non-Minority
E00090,Addison King,10/31/2012,03/08/2015,Promotion > New Job > Higher Level,Senior Specialist,Analyst II,VP,VP,142918.05,166397.97,Customer Service,Customer Service,17,17,1,1,Female,Non-Minority,28,1734,704,Yes,Non-Minority
E00469,Avery Anderson,08/08/2011,05/09/2013,Promotion > New Job > Higher Level,Specialist,Manager,Senior Manager,Director,115203.07,130516.76,Human Resources,Legal,12,13,1,1,Male,Non-Minority,63,806,1018,Yes,Non-Minority
E00469,Avery Anderson,08/08/2011,05/24/2013,Promotion > New Job > Higher Level,Manager,Specialist,Director,VP,130516.76,148047.94,Legal,Legal,13,15,1,1,Male,Non-Minority,63,459,1051,No,Non-Minority
E00469,Avery Anderson,08/08/2011,09/11/2013,Lateral Move > New Job > Same Level,Specialist,Administrator,VP,VP,148047.94,146690.45,Legal,Finance,15,15,1,1,Male,Non-Minority,63,1205,856,Yes,Non-Minority
E00469,Avery Anderson,08/08/2011,05/10/2015,Promotion > New Job > Higher Level,Administrator,VP,VP,VP,146690.45,174393.48,Finance,Finance,15,17,1,1,Male,Non-Minority,63,944,876,No,Non-Minority
E00469,Avery Anderson,08/08/2011,05/06/2015,Promotion > New Job > Higher Level,VP,Senior Specialist,VP,VP,174393.48,199882.36,Finance,Finance,17,17,1,1,Male,Non-Minority,63,259,344,Yes,Non-Minority
E00320,Jordan Smith,08/23/2017,06/08/2019,Promotion > New Job > Higher Level,Senior Analyst,Senior Associate,Senior Professional,Manager,88687.44,95705.65,Supply Chain,Supply Chain,7,8,0,1,Male,Non-Minority,59,1759,803,Yes,Non-Minority
E00320,Jordan Smith,08/23/2017,01/26/2020,Promotion > New Job > Higher Level,Senior Associate,Analyst I,Manager,Senior Manager,95705.65,109606.6,Supply Chain,Supply Chain,8,10,1,1,Male,Non-Minority,59,1513,879,No,Non-Minority
E00320,Jordan Smith,08/23/2017,01/07/2021,Lateral Move > New Job > Same Level,Analyst I,Consultant,Senior Manager,Senior Manager,109606.6,113058.82,Supply Chain,Finance,10,10,1,1,Male,Non-Minority,59,920,1382,Yes,Non-Minority
E00320,Jordan Smith,08/23/2017,08/09/2022,Demotion > New Job > Lower Level,Consultant,Senior Director,Senior Manager,Manager,113058.82,106041.86,Finance,Finance,10,9,1,1,Male,Non-Minority,59,482,625,Yes,Non-Minority
E00131,Addison Martinez,03/18/2023,11/05/2024,Promotion > New Job > Higher Level,VP,Senior Director,Manager,Senior Manager,92189.92,100315.84,Customer Service,Customer Service,11,12,1,1,Male,Minority,43,510,115,Yes,Minority
E00131,Addison Martinez,03/18/2023,07/14/2024,Lateral Move > New Job > Same Level,Senior Director,Consultant,Senior Manager,Senior Manager,100315.84,103723.37,Customer Service,Customer Service,12,12,1,1,Male,Minority,43,967,904,Yes,Minority
E00131,Addison Martinez,03/18/2023,08/28/2024,Promotion > New Job > Higher Level,Consultant,Senior Associate,Senior Manager,Director,103723.37,122538.89,Customer Service,Legal,12,13,1,1,Male,Minority,43,1596,708,Yes,Minority
E00177,Finley Jackson,05/06/2011,04/07/2013,Lateral Move > New Job > Same Level,Associate,VP,Senior Professional,Senior Professional,98196.19,102326.87,Marketing,Marketing,12,12,0,0,Male,Non-Minority,43,1022,272,Yes,Non-Minority
E00177,Finley Jackson,05/06/2011,08/24/2012,Promotion > New Job > Higher Level,VP,Consultant,Senior Professional,Manager,102326.87,119940.82,Marketing,Sales,12,14,0,1,Male,Non-Minority,43,1712,905,Yes,Non-Minority
E00177,Finley Jackson,05/06/2011,01/25/2014,Promotion > New Job > Higher Level,Consultant,Analyst I,Manager,Senior Manager,119940.82,143695.56,Sales,Sales,14,15,1,1,Male,Non-Minority,43,378,233,Yes,Non-Minority
E00177,Finley Jackson,05/06/2011,03/31/2016,Demotion > New Job > Lower Level,Analyst I,Senior Associate,Senior Manager,Manager,143695.56,129946.65,Sales,Sales,15,14,1,1,Male,Non-Minority,43,1681,972,Yes,Non-Minority
E00177,Finley Jackson,05/06/2011,04/19/2013,Promotion > New Job > Higher Level,Senior Associate,Associate,Manager,Senior Manager,129946.65,143746.69,Sales,Sales,14,15,1,1,Male,Non-Minority,43,1176,462,Yes,Non-Minority
E00461,Riley Martin,07/28/2020,09/22/2021,Promotion > New Job > Higher Level,Senior Specialist,Analyst I,Senior Professional,Manager,103106.13,117032.04,IT,Sales,10,12,0,1,Male,Non-Minority,35,1715,464,Yes,Non-Minority
E00461,Riley Martin,07/28/2020,02/09/2022,Lateral Move > New Job > Same Level,Analyst I,Senior Specialist,Manager,Manager,117032.04,116816.07,Sales,Sales,12,12,1,1,Male,Non-Minority,35,1082,1373,No,Non-Minority
E00461,Riley Martin,07/28/2020,03/08/2022,Lateral Move > New Job > Same Level,Senior Specialist,Analyst II,Manager,Manager,116816.07,121580.45,Sales,Engineering,12,12,1,1,Male,Non-Minority,35,953,345,Yes,Non-Minority
E00461,Riley Martin,07/28/2020,02/14/2023,Promotion > New Job > Higher Level,Analyst II,Manager,Manager,Senior Manager,121580.45,133899.32,Engineering,Engineering,12,13,1,1,Male,Non-Minority,35,1173,1467,Yes,Non-Minority
E00303,Morgan Lee,05/10/2018,05/14/2019,Promotion > New Job > Higher Level,Senior Analyst,Senior Director,Entry,Professional,82142.7,89528.32,Product,Product,6,7,0,0,Female,Non-Minority,62,1372,175,Yes,Non-Minority
E00085,Marley Martin,06/15/2013,10/01/2014,Lateral Move > New Job > Same Level,Manager,Senior Manager,Professional,Professional,88793.63,90264.36,Customer Service,IT,9,9,0,0,Male,Minority,37,1739,634,Yes,Minority
